guia_internacional,compania_remitente,contacto_remitente,email_remitente,direccion_remitente,telefono_remitente,codigo_postal_remitente,compañía_destino,nombres_destinatario,email_destinatario,direccion_destinatario,telefono_destinatario,codigo_postal_destino,ciudad_destino,estado_destino,pais_destino,contenido,piezas,peso_libras,peso_kilos,valor_declarado_usd,posicion_arancelaria,mawb,codigo_formulario,guia_nacional,estado_guia,fecha_estado,id_unidad_transporte,liberar,revisar,fecha_liquidacion,codigo_despacho,tipo_identificacion_destinatario,identificacion_destinatario,apellidos_destinatario,clase_envio,val_otros_usd,val_trm,por_iva,nuevo_valor_declarado_usd,por_arancel,fecha_envio,lote
INTM10481,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10482,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10483,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10484,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10485,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10486,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10487,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10488,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10489,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10490,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10491,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10492,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10493,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10494,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10495,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10496,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10497,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10498,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10499,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10500,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP1
INTM10501,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10502,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10503,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10504,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10505,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10506,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10507,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10508,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10509,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10510,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10511,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10512,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10513,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10514,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10515,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10516,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10517,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10518,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10519,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10520,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10521,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10522,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10523,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10524,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10525,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10526,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10527,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10528,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10529,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10530,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10531,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10532,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10533,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10534,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10535,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10536,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10537,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10538,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10539,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10540,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10541,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10542,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10543,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10544,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10545,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10546,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10547,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10548,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10549,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10550,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM10551,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
